n|rsc|org|tag|tagId
323|businessreq|firefightingcommission|רישוי|--
324|bus_rishui_bitzua_2021|ministry_of_transport|אוטובוסים|--
324|bus_rishui_bitzua_2021|ministry_of_transport|משרד התחבורה|--
324|bus_rishui_bitzua_2021|ministry_of_transport|תחבורה|--
324|bus_rishui_bitzua_2021|ministry_of_transport|תחבורה ציבורית|--
326|bus_stops|ministry_of_transport|אוטובוסים|--
326|bus_stops|ministry_of_transport|משרד התחבורה|--
326|bus_stops|ministry_of_transport|תחבורה|--
326|bus_stops|ministry_of_transport|תחבורה ציבורית|--
327|busterminal|ministry_of_transport|GIS|--
327|busterminal|ministry_of_transport|אוטובוסים|--
327|busterminal|ministry_of_transport|חצב|--
327|busterminal|ministry_of_transport|ממג|--
327|busterminal|ministry_of_transport|מסוף|--
327|busterminal|ministry_of_transport|מסופים|--
327|busterminal|ministry_of_transport|תחבורה ציבורית|--
328|bus_terminal_fcl|ministry_of_transport|GIS|--
328|bus_terminal_fcl|ministry_of_transport|אוטובוסים|--
328|bus_terminal_fcl|ministry_of_transport|חצב|--
328|bus_terminal_fcl|ministry_of_transport|מסופים|--
328|bus_terminal_fcl|ministry_of_transport|משרד התחבורה|--
329|bus_terminal_strat|ministry_of_transport|GIS|--
329|bus_terminal_strat|ministry_of_transport|אוטובוסים|--
329|bus_terminal_strat|ministry_of_transport|חצב|--
329|bus_terminal_strat|ministry_of_transport|ממג|--
329|bus_terminal_strat|ministry_of_transport|מסופי אוטובוסים|--
329|bus_terminal_strat|ministry_of_transport|מסופים|--
329|bus_terminal_strat|ministry_of_transport|תכנית אב|--
330|callkorekitotvatikim|socialequality|המשרד|--
330|callkorekitotvatikim|socialequality|ותיקים|--
330|callkorekitotvatikim|socialequality|חברתי|--
330|callkorekitotvatikim|socialequality|כיתות|--
330|callkorekitotvatikim|socialequality|לשוויון|--
330|callkorekitotvatikim|socialequality|קול קורא|--
331|callkoreyoung|socialequality|המשרד|--
331|callkoreyoung|socialequality|המשרד לשוויון חברתי|--
331|callkoreyoung|socialequality|הצעירים|--
331|callkoreyoung|socialequality|חברתי|--
331|callkoreyoung|socialequality|לשוויון|--
331|callkoreyoung|socialequality|מעורבות חברתית|--
331|callkoreyoung|socialequality|קול|--
331|callkoreyoung|socialequality|קול קורא|--
331|callkoreyoung|socialequality|קורא|--
331|callkoreyoung|socialequality|רשויות|--
331|callkoreyoung|socialequality|רשות|--
331|callkoreyoung|socialequality|רשות הצעירים|--
331|callkoreyoung|socialequality|תקצוב|--
332|cameras-br7|beer-sheva|ביטחון ותשתיות|--
333|cannabis_certified_physicians|ministry-health|קנאביס|--
333|cannabis_certified_physicians|ministry-health|קנאביס רפואי|--
333|cannabis_certified_physicians|ministry-health|קנביס|--
333|cannabis_certified_physicians|ministry-health|קנביס רפואי|--
333|cannabis_certified_physicians|ministry-health|רישיון לקנביס|--
334|cannabis_licensed_workers|ministry-health|קנאביס רפואי|--
334|cannabis_licensed_workers|ministry-health|קנביס רפואי|--
334|cannabis_licensed_workers|ministry-health|רישיון עיסוק בקנביס|--
335|cannabis_pharmacies|ministry-health|קנאביס רפואי|--
335|cannabis_pharmacies|ministry-health|קנביס רפואי|--
336|carbon-monoxide|ministry_of_the_environment|זיהום אוויר|--
336|carbon-monoxide|ministry_of_the_environment|מחצבות|--
336|carbon-monoxide|ministry_of_the_environment|סביבה|--
336|carbon-monoxide|ministry_of_the_environment|פליטות|--
336|carbon-monoxide|ministry_of_the_environment|תעשיה|--
337|car-insurance|mof|ביטוח רכב|--
337|car-insurance|mof|עובדי מדינה|--
337|car-insurance|mof|תעריפי ביטוח רכב|--
338|cell_subbasin|water_authority|water|--
338|cell_subbasin|water_authority|אגן|--
338|cell_subbasin|water_authority|מים|--
338|cell_subbasin|water_authority|רשות המים|--
338|cell_subbasin|water_authority|תא דיווח הידרולוגי|--
338|cell_subbasin|water_authority|תת אגן|--
339|cemeteries|israel_mapping_center|אוכלוסיה|--
339|cemeteries|israel_mapping_center|המרכז למיפוי ישראל|--
340|central-database-of-cbs|lamas|אוכלוסיה|--
340|central-database-of-cbs|lamas|נתוני הלמס|--
341|cf-output|ministry_of_the_environment|CHIMERE|--
341|cf-output|ministry_of_the_environment|איכות אוויר|--
341|cf-output|ministry_of_the_environment|מודל|--
341|cf-output|ministry_of_the_environment|מזהמי אוויר|--
341|cf-output|ministry_of_the_environment|סביבה|--
341|cf-output|ministry_of_the_environment|תחזית|--
342|chiller|energy_and_water|אנרגיה ומים|--
342|chiller|energy_and_water|שימור אנרגיה|--
343|chiyuvim|ministry_of_justice|משרד המשפטים|--
350|citiedistricts|ministry_of_the_environment|הגנת הסביבה|--
350|citiedistricts|ministry_of_the_environment|המשרד להגנת הסביבה|--
351|citiesandsettelments|population_authority|אוכלוסיה|--
351|citiesandsettelments|population_authority|ישובים בישראל|--
352|city-plans-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
353|cleanasbestos|ministry_of_the_environment|אסבסט|--
353|cleanasbestos|ministry_of_the_environment|פינוי אסבסט|--
354|cleanliness|ministry_of_the_environment|הגנת הסביבה|--
354|cleanliness|ministry_of_the_environment|נקיון|--
355|closed-construction-sites|labor|אתרי בנייה|--
355|closed-construction-sites|labor|אתרי בנייה שנסגרו|--
355|closed-construction-sites|labor|משרד העבודה|--
356|coast-sensitivity|ministry_of_the_environment|דלק|--
356|coast-sensitivity|ministry_of_the_environment|זיהום|--
356|coast-sensitivity|ministry_of_the_environment|חופים|--
356|coast-sensitivity|ministry_of_the_environment|סביבה|--
356|coast-sensitivity|ministry_of_the_environment|רגישות|--
357|community-centers-br7|beer-sheva|פנאי רווחה וספורט|--
358|companiespersonscleansing20200|ministry_of_justice|משפטים|--
358|companiespersonscleansing20200|ministry_of_justice|רשם החברות|--
360|cong_tax_rings|ministry_of_transport|gis|--
360|cong_tax_rings|ministry_of_transport|חצב|--
360|cong_tax_rings|ministry_of_transport|משרד התחבורה|--
360|cong_tax_rings|ministry_of_transport|סל גודש|--
361|construction_equipment|ministry_of_transport|כלי רכב|--
361|construction_equipment|ministry_of_transport|משרד התחבורה|--
361|construction_equipment|ministry_of_transport|רכב|--
361|construction_equipment|ministry_of_transport|תחבורה|--
362|contaminated_land_tlv|ministry_of_the_environment|זיהום|--
362|contaminated_land_tlv|ministry_of_the_environment|סביבה|--
363|contaminatedterrains|ministry_of_the_environment|הגנת הסביבה|--
363|contaminatedterrains|ministry_of_the_environment|קרקע|--
364|continuing_education|ministry_of_justice|השתלמויות|--
364|continuing_education|ministry_of_justice|משרד המשפטים|--
366|coordinates|ministry_of_education|חינוך|--
366|coordinates|ministry_of_education|חינוך ותרבות|--
366|coordinates|ministry_of_education|מיקום מוסדות|--
367|cord-blood-banks|ministry-health|בנקי דם טבורי|--
367|cord-blood-banks|ministry-health|בריאות|--
367|cord-blood-banks|ministry-health|בריאות ורווחה|--
367|cord-blood-banks|ministry-health|דם טבורי|--
367|cord-blood-banks|ministry-health|הריון ולידה|--
367|cord-blood-banks|ministry-health|משרד הבריאות|--
369|corpus|cio|hebrew|--
369|corpus|cio|nlp|--
369|corpus|cio|עברית|--
369|corpus|cio|קורפוס|--
369|corpus|cio|שפה|--
371|countries|population_authority|אוכלוסיה|--
371|countries|population_authority|ארצות|--
371|countries|population_authority|ארצות מוכרות|--
371|countries|population_authority|מדינות|--
372|court_specialists|ministry_of_social_affairs|בית משפט|--
372|court_specialists|ministry_of_social_affairs|גירושין|--
372|court_specialists|ministry_of_social_affairs|משרד הרווחה|--
373|covid-19|ministry-health|covid19|--
373|covid-19|ministry-health|משרד הבריאות|--
373|covid-19|ministry-health|קורונה|--
374|cpalist|ministry_of_justice|משרד המשפטים|--
374|cpalist|ministry_of_justice|רואי החשבון|--
374|cpalist|ministry_of_justice|רואי חשבון|--
374|cpalist|ministry_of_justice|רואי חשבון פעילים|--
375|cpc|ministry_of_justice|משרד המשפטים|--
375|cpc|ministry_of_justice|סיווגי CPC|--
376|crime_records_data|israel-police|משטרה|--
376|crime_records_data|israel-police|משטרת ישראל|--
376|crime_records_data|israel-police|פלילי|--
376|crime_records_data|israel-police|פשיעה|--
376|crime_records_data|israel-police|תחנות|--
377|customsbook|taxes-authority|הסכם סחר|--
377|customsbook|taxes-authority|יבוא|--
377|customsbook|taxes-authority|יבואן|--
377|customsbook|taxes-authority|יצוא|--
377|customsbook|taxes-authority|יצואן|--
377|customsbook|taxes-authority|מכסה|--
377|customsbook|taxes-authority|מס קניה|--
377|customsbook|taxes-authority|מסי יבוא|--
377|customsbook|taxes-authority|סוכן מכס|--
377|customsbook|taxes-authority|ספר המכס|--
377|customsbook|taxes-authority|פרט מכס|--
377|customsbook|taxes-authority|צו תעריף המכס|--
377|customsbook|taxes-authority|קוד הנחה|--
377|customsbook|taxes-authority|שיעור מסים|--
377|customsbook|taxes-authority|תיאור טובין|--
377|customsbook|taxes-authority|תעריף|--
377|customsbook|taxes-authority|תעריף המכס|--
378|customsbookexport|taxes-authority|אישור יצוא|--
378|customsbookexport|taxes-authority|הסכם סחר|--
378|customsbookexport|taxes-authority|טובין|--
378|customsbookexport|taxes-authority|יצוא|--
378|customsbookexport|taxes-authority|יצואן|--
378|customsbookexport|taxes-authority|מכס|--
378|customsbookexport|taxes-authority|ספר המכס|--
378|customsbookexport|taxes-authority|צו תעריף המכס|--
378|customsbookexport|taxes-authority|תיאור טובין|--
378|customsbookexport|taxes-authority|תעריף המכס|--
379|customs_import_statistics_data|taxes-authority|הצהרה|--
379|customs_import_statistics_data|taxes-authority|הצהרת יבוא|--
379|customs_import_statistics_data|taxes-authority|יבוא|--
379|customs_import_statistics_data|taxes-authority|מכס|--
380|cvfr|ministry_of_transport|CVFR|--
380|cvfr|ministry_of_transport|GIS|--
380|cvfr|ministry_of_transport|חצב|--
380|cvfr|ministry_of_transport|ממג|--
380|cvfr|ministry_of_transport|נתיבי טיסה|--
380|cvfr|ministry_of_transport|תעופה אזרחית|--
381|cybermarketplace|israel_national_cyber_directorate|סייבר|--
383|database-of-plant-pests-in-israel|ministry_of_agriculture|מזיקים|--
383|database-of-plant-pests-in-israel|ministry_of_agriculture|מחלות צמחים|--
383|database-of-plant-pests-in-israel|ministry_of_agriculture|נגעים|--
384|data-gov-il-dataset-designs|ministry_of_justice|עיצובים|--
385|datasetlist|cio|אוכלוסיה|--
385|datasetlist|cio|אוצר וכלכלה|--
385|datasetlist|cio|אנרגיה ומים|--
385|datasetlist|cio|בריאות ורווחה|--
385|datasetlist|cio|דיור|--
385|datasetlist|cio|חינוך ותרבות|--
385|datasetlist|cio|משפט|--
385|datasetlist|cio|סביבה|--
385|datasetlist|cio|תחבורה|--
385|datasetlist|cio|תיירות|--
386|dat-gov-il|religion-office|דת|--
386|dat-gov-il|religion-office|הדלקת נרות|--
386|dat-gov-il|religion-office|חג|--
386|dat-gov-il|religion-office|שבת|--
387|daycares-br7|beer-sheva|חינוך|--
388|defi|beer-sheva|בריאות ורפואה|--
389|degem-rechev-wltp|ministry_of_transport|כלי רכב|--
389|degem-rechev-wltp|ministry_of_transport|משרד התחבורה|--
389|degem-rechev-wltp|ministry_of_transport|רכב|--
389|degem-rechev-wltp|ministry_of_transport|תחבורה|--
390|demand_survey_2019-br7|beer-sheva|כלכלה עסקים ויזמות|--
391|demographics-br7|beer-sheva|אוכלוסייה ודמוגרפיה|--
393|depo_lrt_metro|ministry_of_transport|GIS|--
393|depo_lrt_metro|ministry_of_transport|דיפו|--
393|depo_lrt_metro|ministry_of_transport|חצב|--
393|depo_lrt_metro|ministry_of_transport|מטרו|--
393|depo_lrt_metro|ministry_of_transport|ממג|--
393|depo_lrt_metro|ministry_of_transport|רכבת קלה|--
393|depo_lrt_metro|ministry_of_transport|רקל|--
394|desalination|water_authority|desalination|--
394|desalination|water_authority|water|--
394|desalination|water_authority|התפלה|--
394|desalination|water_authority|מים|--
394|desalination|water_authority|רשות המים|--
395|diamonds|moital|יהלומנים|--
395|diamonds|moital|כלכלה|--
396|digumi_arubut|ministry_of_the_environment|זיהום אוויר מארובות|--
399|distance|israel_mapping_center|מרחק בין יישובים|--
399|distance|israel_mapping_center|צמתים|--
400|district-locator|labor|איתור|--
400|district-locator|labor|בחינות ממשלתיות|--
400|district-locator|labor|יישוב|--
400|district-locator|labor|יישובים|--
400|district-locator|labor|מחוז|--
400|district-locator|labor|מחוזות|--
401|diurtziburi|ministry_of_housing|בינוי|--
401|diurtziburi|ministry_of_housing|דיור ציבורי|--
401|diurtziburi|ministry_of_housing|דירה פנויה|--
401|diurtziburi|ministry_of_housing|חדרים|--
401|diurtziburi|ministry_of_housing|מלאי|--
401|diurtziburi|ministry_of_housing|משרד הבינוי והשיכון|--
401|diurtziburi|ministry_of_housing|קומות|--
401|diurtziburi|ministry_of_housing|ראוי למגורים|--
401|diurtziburi|ministry_of_housing|שיכון|--
403|dog-gardens-br7|beer-sheva|פנאי רווחה וספורט|--
404|domestic_pesticides|ministry_of_the_environment|בטיחות הדברה|--
404|domestic_pesticides|ministry_of_the_environment|הגנת הסביבה|--
404|domestic_pesticides|ministry_of_the_environment|חומרי הדברה|--
405|domestic-violence-centers-for-prevention-and-treatment|ministry_of_social_affairs|אלימות|--
405|domestic-violence-centers-for-prevention-and-treatment|ministry_of_social_affairs|אלימות במשפחה|--
406|driving_license_ranks|ministry_of_transport|משרד התחבורה|--
406|driving_license_ranks|ministry_of_transport|נהיגה|--
406|driving_license_ranks|ministry_of_transport|תחבורה|--
407|driving_shcool|ministry_of_transport|משרד התחבורה|--
407|driving_shcool|ministry_of_transport|נהיגה|--
407|driving_shcool|ministry_of_transport|תחבורה|--
408|drugs-rehab|ministry-health|אשפוזיות|--
408|drugs-rehab|ministry-health|אשפוזית|--
408|drugs-rehab|ministry-health|גמילה מאלכוהול|--
408|drugs-rehab|ministry-health|גמילה מסמים|--
408|drugs-rehab|ministry-health|מוסד גמילה|--
409|druzim|ministry_of_justice|בתי הדין הדרוזים|--
409|druzim|ministry_of_justice|חוזי נישואין|--
409|druzim|ministry_of_justice|משרד המשפטים|--
409|druzim|ministry_of_justice|תיקים|--
410|druzim_kadim|ministry_of_justice|דרוזים|--
410|druzim_kadim|ministry_of_justice|משרד המשפטים|--
410|druzim_kadim|ministry_of_justice|קאדים|--
410|druzim_kadim|ministry_of_justice|רשמי נישואין|--
411|dynamic_wl_cl|water_authority|water|--
411|dynamic_wl_cl|water_authority|הידרוגיאולוגיה|--
411|dynamic_wl_cl|water_authority|מי תהום|--
411|dynamic_wl_cl|water_authority|מים|--
411|dynamic_wl_cl|water_authority|מליחות|--
411|dynamic_wl_cl|water_authority|מפלס|--
411|dynamic_wl_cl|water_authority|רשות המים|--
411|dynamic_wl_cl|water_authority|תת הקרקע|--
412|ease-of-regulation|regulatory-authority|האסדרה|--
412|ease-of-regulation|regulatory-authority|הקלות רגולציה|--
412|ease-of-regulation|regulatory-authority|התאמות רגולציה|--
412|ease-of-regulation|regulatory-authority|רגולציה|--
413|ecological-mapping-for-mosquito-controle|ministry_of_the_environment|אקולוגיה|--
413|ecological-mapping-for-mosquito-controle|ministry_of_the_environment|הדברה|--
413|ecological-mapping-for-mosquito-controle|ministry_of_the_environment|יתושים|--
413|ecological-mapping-for-mosquito-controle|ministry_of_the_environment|נחלים|--
413|ecological-mapping-for-mosquito-controle|ministry_of_the_environment|סביבה|--
414|e-data-gov-il|israel_mapping_center|גוש שומה|--
414|e-data-gov-il|israel_mapping_center|המרכז למיפוי ישראל|--
414|e-data-gov-il|israel_mapping_center|שכבה|--
415|e-data-gov-il-appotropus|ministry_of_justice|יועצי מס|--
415|e-data-gov-il-appotropus|ministry_of_justice|רואי חשבון|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|אבטלה|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|אוכלוסיה|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|אוצר וכלכלה|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|אקדמאים|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|גברים|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|דורשי עבודה|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|הבטחת הכנסה|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|מועצות אזוריות|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|מחוז|--
416|e-data-gov-il-dataset-yeshuvmoatzadata|ies|נשים|--
417|education-br7|beer-sheva|חינוך|--
418|effluent_recovery_projects|water_authority|השבת קולחין|--
418|effluent_recovery_projects|water_authority|פיתוח הנדסי|--
418|effluent_recovery_projects|water_authority|קולחין|--
418|effluent_recovery_projects|water_authority|רשות המים|--
420|elderly-social-clubs-br7|beer-sheva|פנאי רווחה וספורט|--
423|emergencywatertanks|maaleedumim|חירום|--
423|emergencywatertanks|maaleedumim|מחסור|--
423|emergencywatertanks|maaleedumim|מים|--
423|emergencywatertanks|maaleedumim|שריפה|--
424|employeetravel|ministry_of_justice|משרד המשפטים|--
424|employeetravel|ministry_of_justice|נסיעות|--
425|employers-financial-sanctions|labor|מעסיקים|--
425|employers-financial-sanctions|labor|עיצומים כספיים|--
426|employment|ministry_of_transport|GIS|--
426|employment|ministry_of_transport|חצב|--
426|employment|ministry_of_transport|משרד התחבורה|--
426|employment|ministry_of_transport|שותפים לדרך|--
427|e-new-data-gov-il|israel_mapping_center|המרכז למיפוי ישראל|--
427|e-new-data-gov-il|israel_mapping_center|חלקות|--
427|e-new-data-gov-il|israel_mapping_center|שכבה|--
428|environmental-health-professionals-certified|ministry-health|בריאות הסביבה|--
429|environmental_impact_index|ministry_of_the_environment|מדד ההשפעה ההסביבתית|--
431|ethiopianrab|religion-office|העדה האתיופית|--
431|ethiopianrab|religion-office|קייסים|--
431|ethiopianrab|religion-office|רבנים|--
432|eventsdistrict|firefightingcommission|אירועים|--
432|eventsdistrict|firefightingcommission|חילוץ|--
432|eventsdistrict|firefightingcommission|כבאות|--
432|eventsdistrict|firefightingcommission|שריפה|--
433|excellenceframework-2016|ministry_of_education|חינוך|--
433|excellenceframework-2016|ministry_of_education|תמונה_חינוכית|--
434|excellenceframework-district-2016|ministry_of_education|חינוך|--
434|excellenceframework-district-2016|ministry_of_education|מחוז|--
434|excellenceframework-district-2016|ministry_of_education|תמונה_חינוכית|--
435|excellenceframework-loacal-2016|ministry_of_education|חינוך|--
435|excellenceframework-loacal-2016|ministry_of_education|רשויות_מקומיות|--
435|excellenceframework-loacal-2016|ministry_of_education|תמונה_חינוכית|--
436|excellenceframework-school-2016|ministry_of_education|חינוך|--
436|excellenceframework-school-2016|ministry_of_education|מוסדות_חינוך|--
436|excellenceframework-school-2016|ministry_of_education|תמונה_חינוכית|--
437|excellenceframework-service-2016|ministry_of_education|חינוך|--
437|excellenceframework-service-2016|ministry_of_education|רשויות_מקומיות|--
437|excellenceframework-service-2016|ministry_of_education|תמונה_חינוכית|--
438|excise|energy_and_water|אנרגיה|--
438|excise|energy_and_water|בלו|--
438|excise|energy_and_water|דלק|--
438|excise|energy_and_water|משרד האנרגיה|--
439|exemptions|governmentprocurementadministration|החשב הכללי|--
439|exemptions|governmentprocurementadministration|מינהל הרכש|--
439|exemptions|governmentprocurementadministration|מכרז|--
439|exemptions|governmentprocurementadministration|מכרזים|--
439|exemptions|governmentprocurementadministration|מרכבה|--
439|exemptions|governmentprocurementadministration|רכש|--
439|exemptions|governmentprocurementadministration|שינויים בתקציב|--
441|ezoriyut_str|iplan|אזור תפקוד|--
441|ezoriyut_str|iplan|אזוריות|--
441|ezoriyut_str|iplan|אסטרטגי|--
441|ezoriyut_str|iplan|גבול|--
441|ezoriyut_str|iplan|גבולות|--
441|ezoriyut_str|iplan|התכנית האסטרטגית|--
441|ezoriyut_str|iplan|רצף|--
443|ezvonot2018|ministry_of_justice|משרד המשפטים|--
443|ezvonot2018|ministry_of_justice|עזבונות לטובת המדינה|--
444|factory|ministry_of_the_environment|איכות הסביבה|--
444|factory|ministry_of_the_environment|מפעלים|--
444|factory|ministry_of_the_environment|סביבה|--
444|factory|ministry_of_the_environment|תעשייה|--
445|fast_lane_gate|ministry_of_transport|GIS|--
445|fast_lane_gate|ministry_of_transport|חצב|--
445|fast_lane_gate|ministry_of_transport|ממג|--
445|fast_lane_gate|ministry_of_transport|נתיב מהיר|--
445|fast_lane_gate|ministry_of_transport|שערים|--
446|fast_lanes|ministry_of_transport|GIS|--
446|fast_lanes|ministry_of_transport|דרכים|--
446|fast_lanes|ministry_of_transport|ממג|--
446|fast_lanes|ministry_of_transport|נתיב מהיר|--
446|fast_lanes|ministry_of_transport|תשתית העדפה|--
449|fcs-manufacturer|ministry-health|יצרני מזון|--
449|fcs-manufacturer|ministry-health|עסקי מזון|--
449|fcs-manufacturer|ministry-health|רישיון יצרן|--
450|fieldschools|israel_mapping_center|המרכז למיפוי ישראל|--
452|fireant|ministry_of_the_environment|הגנת הסביבה|--
452|fireant|ministry_of_the_environment|המשרד להגנת הסביבה|--
452|fireant|ministry_of_the_environment|מזיקים|--
453|firefightingfees|firefightingcommission|אגרה|--
453|firefightingfees|firefightingcommission|כבאות והצלה|--
453|firefightingfees|firefightingcommission|כלכלה|--
454|fire_hydrants-br7|beer-sheva|ביטחון ותשתיות|--
455|firs-name|population_authority|שמות|--
455|firs-name|population_authority|שמות פרטיים|--
456|flydata|airport_authority|טיסות|--
457|foreignntz|ministry_of_exterior|משרד החוץ|--
457|foreignntz|ministry_of_exterior|נציגויות זרות|--
457|foreignntz|ministry_of_exterior|קונסוליות|--
458|freedom-of-info|ministry_of_the_environment|איכות אוויר|--
458|freedom-of-info|ministry_of_the_environment|דיגומים|--
458|freedom-of-info|ministry_of_the_environment|פליטות והעברות לסביבה|--
458|freedom-of-info|ministry_of_the_environment|קרינה|--
458|freedom-of-info|ministry_of_the_environment|ריח|--
458|freedom-of-info|ministry_of_the_environment|שפכים|--
460|fuelstationbynumber|energy_and_water|אנרגיה ומים|--
460|fuelstationbynumber|energy_and_water|תחבורה|--
460|fuelstationbynumber|energy_and_water|תחנות דלק|--
461|garbage-bins-br7|beer-sheva|ביטחון ותשתיות|--
462|garbagecontainers|maaleedumim|איכות הסביבה|--
462|garbagecontainers|maaleedumim|אשפה|--
462|garbagecontainers|maaleedumim|זבל|--
462|garbagecontainers|maaleedumim|מיחזור|--
462|garbagecontainers|maaleedumim|פינוי|--
463|gas-stations-br7|beer-sheva|תחבורה|--
465|gemelnet|cma|אוצר וכלכלה|--
465|gemelnet|cma|גופים מוסדיים|--
465|gemelnet|cma|גמל|--
465|gemelnet|cma|דיווח חודשי|--
465|gemelnet|cma|דמי ניהול|--
465|gemelnet|cma|יתרת נכסים|--
465|gemelnet|cma|מדד|--
465|gemelnet|cma|רשות שוק ההון|--
465|gemelnet|cma|תשואה|--
466|geology_models|water_authority|water|--
466|geology_models|water_authority|גיאולוגיה|--
466|geology_models|water_authority|הידרוגיאולוגיה|--
466|geology_models|water_authority|מים|--
466|geology_models|water_authority|סטרטיגרפיה|--
466|geology_models|water_authority|רשות המים|--
466|geology_models|water_authority|תת הקרקע|--
467|gis|ministry_of_agriculture|gis|--
467|gis|ministry_of_agriculture|בריכות|--
467|gis|ministry_of_agriculture|גאוגרפי|--
467|gis|ministry_of_agriculture|דגים|--
467|gis|ministry_of_agriculture|חקלאות|--
467|gis|ministry_of_agriculture|חקלאות צמחית|--
467|gis|ministry_of_agriculture|חקלאים|--
467|gis|ministry_of_agriculture|מדגה|--
467|gis|ministry_of_agriculture|מחוזות|--
467|gis|ministry_of_agriculture|מטאורולוגי|--
467|gis|ministry_of_agriculture|מים|--
467|gis|ministry_of_agriculture|מפות|--
467|gis|ministry_of_agriculture|מרעה|--
467|gis|ministry_of_agriculture|פיתוח הכפר|--
467|gis|ministry_of_agriculture|קרקע|--
467|gis|ministry_of_agriculture|שטחי גידול|--
467|gis|ministry_of_agriculture|שכבות|--
467|gis|ministry_of_agriculture|תכנון|--
468|gis-_|ministry_of_housing|GIS|--
468|gis-_|ministry_of_housing|דירה בהנחה|--
468|gis-_|ministry_of_housing|התחדשות עירונית|--
468|gis-_|ministry_of_housing|מחיר למשתכן|--
468|gis-_|ministry_of_housing|משרד הבינוי והשיכון|--
468|gis-_|ministry_of_housing|שיקום שכונות|--
468|gis-_|ministry_of_housing|שכבה|--
468|gis-_|ministry_of_housing|שכבות|--
469|gis_shiput-br7|beer-sheva|באר שבע|--
469|gis_shiput-br7|beer-sheva|שכבת השטח המוניציפלי|--
470|gis_urban_renewal|ministry_of_housing|GIS|--
470|gis_urban_renewal|ministry_of_housing|התחדשות עירונית|--
470|gis_urban_renewal|ministry_of_housing|משרד הבינוי והשיכון|--
470|gis_urban_renewal|ministry_of_housing|פינוי בינוי|--
470|gis_urban_renewal|ministry_of_housing|תכנית מתאר|--
471|gizanut|ministry_of_justice|גזענות|--
471|gizanut|ministry_of_justice|מניעת גזענות|--
472|govdecisions2016|pmo|אוכלוסיה|--
472|govdecisions2016|pmo|אוצר וכלכלה|--
472|govdecisions2016|pmo|אנרגיה ומים|--
472|govdecisions2016|pmo|ביצוע|--
472|govdecisions2016|pmo|בקרה|--
472|govdecisions2016|pmo|בריאות ורווחה|--
472|govdecisions2016|pmo|דוחות ביקורת|--
472|govdecisions2016|pmo|דיווח|--
472|govdecisions2016|pmo|דיור|--
472|govdecisions2016|pmo|החלטות ממשלה|--
472|govdecisions2016|pmo|חינוך ותרבות|--
472|govdecisions2016|pmo|מעקב|--
472|govdecisions2016|pmo|משפט|--
472|govdecisions2016|pmo|סביבה|--
472|govdecisions2016|pmo|שקיפות|--
472|govdecisions2016|pmo|תחבורה|--
472|govdecisions2016|pmo|תיירות|--
473|goverment-domesticdebt|mof|איגרת|--
473|goverment-domesticdebt|mof|החלף|--
473|goverment-domesticdebt|mof|הנפקה|--
473|goverment-domesticdebt|mof|הפוך|--
473|goverment-domesticdebt|mof|השאלות|--
473|goverment-domesticdebt|mof|לא סחירה|--
473|goverment-domesticdebt|mof|מכרז|--
473|goverment-domesticdebt|mof|מסחר|--
473|goverment-domesticdebt|mof|סחירה|--
473|goverment-domesticdebt|mof|פדיונות|--
473|goverment-domesticdebt|mof|פירעונות|--
473|goverment-domesticdebt|mof|שוק מקומי|--
475|greenbuildings|ministry_of_the_environment|אנרגיה|--
475|greenbuildings|ministry_of_the_environment|בנייה ירוקה|--
475|greenbuildings|ministry_of_the_environment|הגנת הסביבה|--
475|greenbuildings|ministry_of_the_environment|סביבה|--
475|greenbuildings|ministry_of_the_environment|שטחים בנויים|--
476|greenkd|ministry_of_the_environment|גני ילדים|--
476|greenkd|ministry_of_the_environment|חינוך|--
476|greenkd|ministry_of_the_environment|סביבה|--
477|greenschools|ministry_of_the_environment|הגנת הסביבה|--
477|greenschools|ministry_of_the_environment|מוסדות חינוך|--
477|greenschools|ministry_of_the_environment|עיר ירוקה|--
478|gsa|mof|חברות ממשלתיות|--
479|hafradat-psolet|ministry_of_the_environment|סביבה|--
481|hagbalat_recall|ministry_of_transport|כלי רכב|--
481|hagbalat_recall|ministry_of_transport|משרד התחבורה|--
481|hagbalat_recall|ministry_of_transport|רכב|--
481|hagbalat_recall|ministry_of_transport|תחבורה|--
482|hakirot|ministry_of_justice|רשימת משרד חקירות|--
483|halicim_bateydin|ministry_of_justice|הליכי בתי הדין|--
483|halicim_bateydin|ministry_of_justice|משרד המשפטים|--
483|halicim_bateydin|ministry_of_justice|סמני מסחר|--
483|halicim_bateydin|ministry_of_justice|פטנטים|--
484|hasmachottoveim|ministry_of_justice|הסמכות תובעים|--
484|hasmachottoveim|ministry_of_justice|הסמכת תובעים|--
484|hasmachottoveim|ministry_of_justice|משרד המשפטים|--
